Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount
Toorak,1/21 Bruce St,1,unit,349000,property passed in,Williams,7/5/2016,4.6,3142,1,1,1.0,0,38.0,1958.0,Stonnington,Southern Metropolitan,7217
Toorak,7a Woorigoleen Rd,3,townhouse,2650000,vendor bid,Jellis,10/9/2016,4.6,3142,3,3,2.0,0,291.0,2000.0,Stonnington,Southern Metropolitan,7217
Toorak,4 Matthews Ct,3,house,2820000,property passed in,Kay,10/12/2016,4.6,3142,3,2,2.0,600,205.0,1967.0,Stonnington,Southern Metropolitan,7217
Toorak,4/264 Williams Rd,2,unit,810000,property sold prior,Jellis,10/12/2016,4.6,3142,2,2,2.0,0,94.0,1980.0,Stonnington,Southern Metropolitan,7217
Toorak,296A Williams Rd,3,house,2840000,property passed in,Marshall,11/3/2017,4.6,3142,3,2,4.0,1317,228.0,2000.0,Stonnington,Southern Metropolitan,7217
Toorak,11 Church St,3,townhouse,2700000,vendor bid,Kay,12/6/2016,4.6,3142,3,2,2.0,294,220.0,2010.0,Stonnington,Southern Metropolitan,7217
Toorak,17 Albany Rd,3,house,6250000,property sold,Kay,15/10/2016,4.6,3142,3,3,2.0,564,342.0,2000.0,Stonnington,Southern Metropolitan,7217
Toorak,23 Canberra Rd,4,house,4500000,property passed in,RT,15/10/2016,4.6,3142,4,3,2.0,732,367.0,1980.0,Stonnington,Southern Metropolitan,7217
Toorak,7/36 Grange Rd,1,unit,541000,property sold,Jellis,15/10/2016,4.6,3142,1,1,1.0,0,57.0,1970.0,Stonnington,Southern Metropolitan,7217
Toorak,4/83 Grange Rd,3,townhouse,1550000,vendor bid,Kay,15/10/2016,4.6,3142,3,2,2.0,117,214.0,2000.0,Stonnington,Southern Metropolitan,7217
Toorak,3/1085 Malvern Rd,3,unit,2205000,property sold,Jellis,15/10/2016,4.6,3142,4,2,2.0,0,185.0,2014.0,Stonnington,Southern Metropolitan,7217
Toorak,11/38 Grange Rd,3,unit,950000,property sold,hockingstuart,18/03/2017,4.6,3142,3,1,1.0,57,107.0,1960.0,Stonnington,Southern Metropolitan,7217
Toorak,17/34 Mathoura Rd,1,unit,366000,property sold,Jellis,18/06/2016,4.6,3142,1,1,1.0,0,35.0,1967.0,Stonnington,Southern Metropolitan,7217
Toorak,28 Warra St,4,house,2620000,property sold,Jellis,18/06/2016,4.6,3142,4,2,2.0,516,286.0,1925.0,Stonnington,Southern Metropolitan,7217
Toorak,13 Bruce St,3,house,1900000,vendor bid,Castran,19/11/2016,4.6,3142,3,2,1.0,268,139.0,1900.0,Stonnington,Southern Metropolitan,7217
Toorak,4 Nola Ct,4,house,4000000,property sold,Rodney,19/11/2016,4.6,3142,4,2,2.0,684,331.0,1963.0,Stonnington,Southern Metropolitan,7217
Toorak,6 Leighton Ct,3,house,4200000,property sold,Melbourne,23/04/2016,4.6,3142,4,4,2.0,565,331.0,2005.0,Stonnington,Southern Metropolitan,7217
Toorak,9/28 Power St,2,unit,690000,property sold,Prowse,25/02/2017,4.6,3142,2,1,1.0,0,83.0,1960.0,Stonnington,Southern Metropolitan,7217
Toorak,23/530 Toorak Rd,2,unit,511000,property sold prior,Morleys,27/06/2016,4.6,3142,2,1,2.0,0,68.0,1970.0,Stonnington,Southern Metropolitan,7217
Toorak,10/264 Williams Rd,3,townhouse,910000,property passed in,Marshall,27/11/2016,4.6,3142,3,2,2.0,0,136.0,1980.0,Stonnington,Southern Metropolitan,7217
Toorak,28 Bruce St,3,house,2250000,property sold prior,Castran,28/05/2016,4.6,3142,3,3,2.0,575,205.0,1930.0,Stonnington,Southern Metropolitan,7217
Toorak,10/530 Toorak Rd,2,unit,525000,property sold,Jellis,28/05/2016,4.6,3142,2,1,1.0,0,82.0,1950.0,Stonnington,Southern Metropolitan,7217
Toorak,16 Cole Ct,3,house,3270000,property sold,Marshall,28/08/2016,4.6,3142,3,2,1.0,363,215.0,1935.0,Stonnington,Southern Metropolitan,7217
Viewbank,4 The Glade,3,house,960000,property sold,Miles,3/9/2016,13.8,3084,4,2,2.0,656,183.0,1990.0,Banyule,Eastern Metropolitan,2698
Viewbank,42 Graham Rd,4,house,1010000,property sold,Miles,3/12/2016,13.8,3084,4,3,2.0,669,163.0,1960.0,Banyule,Eastern Metropolitan,2698
Viewbank,81 Martins La,3,house,880000,property sold prior,Buckingham,3/12/2016,13.8,3084,3,2,4.0,704,167.0,1970.0,Banyule,Eastern Metropolitan,2698
Viewbank,37 Eamon Dr,3,house,770000,property sold,Barry,4/6/2016,13.8,3084,3,2,2.0,577,135.0,1970.0,Banyule,Eastern Metropolitan,2698
Viewbank,14 Rosemary Ct,4,house,730000,property passed in,Miles,4/6/2016,13.8,3084,4,1,1.0,865,172.0,1960.0,Banyule,Eastern Metropolitan,2698
Viewbank,20 Robern Pde,4,house,1005000,property sold,Darren,7/11/2016,13.8,3084,4,2,1.0,696,183.0,1950.0,Banyule,Eastern Metropolitan,2698
Viewbank,16/86 Graham Rd,2,unit,555000,property sold prior,Miles,10/12/2016,13.8,3084,2,1,2.0,197,90.0,1980.0,Banyule,Eastern Metropolitan,2698
Viewbank,10/86 Graham Rd,2,unit,546000,property sold,Miles,12/11/2016,13.8,3084,2,1,1.0,177,100.0,1975.0,Banyule,Eastern Metropolitan,2698
Viewbank,17 Lena St,3,house,765000,property sold,Ray,14/05/2016,13.8,3084,3,1,2.0,608,138.0,1975.0,Banyule,Eastern Metropolitan,2698
Viewbank,19 Lena St,3,house,920000,property sold,Miles,14/05/2016,13.8,3084,3,2,2.0,834,143.0,1975.0,Banyule,Eastern Metropolitan,2698
Viewbank,24 Northwood Dr,5,house,1025000,property sold,Nelson,17/09/2016,13.8,3084,5,3,2.0,531,233.0,1978.0,Banyule,Eastern Metropolitan,2698
Viewbank,44 Martins La,4,house,895000,property sold,Miles,18/06/2016,13.8,3084,4,2,2.0,700,18.0,1980.0,Banyule,Eastern Metropolitan,2698
Viewbank,40 Castleton Rd,3,house,820000,property sold,Morrison,22/05/2016,13.8,3084,3,2,2.0,628,177.0,1960.0,Banyule,Eastern Metropolitan,2698
Viewbank,159 Graham Rd,3,house,870000,property sold prior,Nelson,22/08/2016,13.8,3084,3,1,2.0,698,137.0,1960.0,Banyule,Eastern Metropolitan,2698
Viewbank,3 The Nook,4,house,1050000,vendor bid,Nelson,26/07/2016,13.8,3084,4,2,2.0,660,202.0,1977.0,Banyule,Eastern Metropolitan,2698
Watsonia,4 French Ct,3,house,660000,property sold,Ken,3/12/2016,14.9,3087,3,1,0.0,583,124.0,1970.0,Banyule,Northern Metropolitan,2329
Watsonia,57 Frensham Rd,3,house,581000,property sold,Barry,3/12/2016,14.9,3087,3,2,2.0,567,100.0,1970.0,Banyule,Northern Metropolitan,2329
Watsonia,5 Sarong St,3,house,600000,property sold prior,Barry,4/6/2016,14.9,3087,3,1,1.0,605,129.0,1970.0,Banyule,Northern Metropolitan,2329
Watsonia,2/21 High St,3,house,690000,property sold,Buckingham,6/8/2016,14.9,3087,3,2,1.0,308,129.0,2015.0,Banyule,Northern Metropolitan,2329
Watsonia,1/42 Wattle Dr,3,house,582000,property sold,Ken,8/10/2016,14.9,3087,3,1,0.0,302,90.0,1950.0,Banyule,Northern Metropolitan,2329
Watsonia,7 French Ct,3,house,740000,property sold,Buckingham,10/9/2016,14.9,3087,3,1,1.0,591,104.0,1960.0,Banyule,Northern Metropolitan,2329
Watsonia,56 Frensham Rd,3,house,671000,property sold,Barry,12/11/2016,14.9,3087,3,2,2.0,280,163.0,2002.0,Banyule,Northern Metropolitan,2329
Watsonia,1 Meagher St,3,house,741000,property sold prior,Buckingham,12/11/2016,14.9,3087,3,1,1.0,671,103.0,1960.0,Banyule,Northern Metropolitan,2329
Watsonia,1/18 Leafield St,3,unit,537000,property sold,Barry,14/05/2016,14.9,3087,3,1,2.0,327,95.0,1960.0,Banyule,Northern Metropolitan,2329
Watsonia,3 Tennyson St,3,house,1040000,property passed in,Buckingham,16/04/2016,14.9,3087,3,2,1.0,903,131.0,1950.0,Banyule,Northern Metropolitan,2329
Watsonia,11 Leafield St,4,house,1171000,property sold,Buckingham,16/07/2016,14.9,3087,3,3,2.0,670,325.0,2010.0,Banyule,Northern Metropolitan,2329
Watsonia,1 Papua St,2,house,662000,property sold,Buckingham,16/07/2016,14.9,3087,2,1,2.0,605,114.0,1960.0,Banyule,Northern Metropolitan,2329
Watsonia,18 Papua St,3,house,922000,property sold,Barry,22/05/2016,14.9,3087,3,1,2.0,798,153.0,1960.0,Banyule,Northern Metropolitan,2329
Watsonia,295 Greenwood Dr,3,house,860500,property sold,Barry,24/09/2016,14.9,3087,3,2,0.0,767,147.0,1960.0,Banyule,Northern Metropolitan,2329
Watsonia,4 Papua St,3,house,702000,property sold,Buckingham,24/09/2016,14.9,3087,3,1,1.0,604,97.0,1970.0,Banyule,Northern Metropolitan,2329
Watsonia,49 Wattle Dr,3,house,627500,property sold,Barry,24/09/2016,14.9,3087,3,1,1.0,319,96.0,2000.0,Banyule,Northern Metropolitan,2329
Watsonia,2/5 Marilyn Ct,3,unit,549000,property sold,Darren,27/06/2016,14.9,3087,3,1,1.0,0,89.0,1980.0,Banyule,Northern Metropolitan,2329
Watsonia,28 Papua St,2,house,701000,property sold,Barry,28/05/2016,14.9,3087,4,1,2.0,762,98.0,1970.0,Banyule,Northern Metropolitan,2329
Watsonia,5 Princes St,3,house,645000,property sold,Ray,28/08/2016,14.9,3087,3,1,1.0,355,111.0,1966.0,Banyule,Northern Metropolitan,2329
West Melbourne,44 Anderson St,3,townhouse,1010000,property sold,Jellis,3/9/2016,1.9,3003,3,3,2.0,0,132.0,1940.0,Melbourne,Northern Metropolitan,2230
West Melbourne,115 Abbotsford St,3,house,1260000,property sold,Alexkarbon,4/6/2016,1.9,3003,2,3,2.0,506,195.0,2000.0,Melbourne,Northern Metropolitan,2230
West Melbourne,10/18 Ireland St,1,unit,460000,property passed in,Nelson,4/6/2016,1.9,3003,1,1,1.0,0,52.0,2000.0,Melbourne,Northern Metropolitan,2230
West Melbourne,96 Roden St,3,house,2370000,property sold,Alexkarbon,4/6/2016,1.9,3003,3,3,2.0,265,280.0,1880.0,Melbourne,Northern Metropolitan,2230
West Melbourne,8/115 Stanley St,2,townhouse,800000,vendor bid,Nelson,6/8/2016,1.9,3003,2,2,2.0,54,89.0,2006.0,Melbourne,Northern Metropolitan,2230
West Melbourne,9/24 Ireland St,1,unit,550000,property sold,Nelson,7/5/2016,1.9,3003,1,1,1.0,0,207.0,1930.0,Melbourne,Northern Metropolitan,2230
West Melbourne,108/33 Jeffcott St,3,unit,660000,property passed in,hockingstuart,7/5/2016,1.9,3003,3,2,1.0,0,100.0,1998.0,Melbourne,Northern Metropolitan,2230
West Melbourne,2/212 Roden St,2,townhouse,1055000,property sold,Jellis,8/10/2016,1.9,3003,2,1,1.0,0,154.0,2009.0,Melbourne,Northern Metropolitan,2230
West Melbourne,9/561 Spencer St,3,unit,995000,property sold,Alexkarbon,18/03/2017,1.9,3003,3,1,1.0,0,153.0,1940.0,Melbourne,Northern Metropolitan,2230
West Melbourne,209/5 Stawell St,1,unit,443000,property sold,Nelson,24/09/2016,1.9,3003,1,1,1.0,547,58.0,1900.0,Melbourne,Northern Metropolitan,2230
West Melbourne,7/88 Ireland St,3,townhouse,1120000,property sold,Jellis,25/02/2017,1.9,3003,3,3,1.0,801,122.0,2008.0,Melbourne,Northern Metropolitan,2230
West Melbourne,11/24 Ireland St,1,unit,482000,property sold prior,Nelson,26/07/2016,1.9,3003,1,1,1.0,0,62.0,1930.0,Melbourne,Northern Metropolitan,2230
West Melbourne,5/467 King St,2,unit,620000,property sold,Jellis,28/05/2016,1.9,3003,2,1,1.0,0,83.0,2002.0,Melbourne,Northern Metropolitan,2230
West Melbourne,19/33 Jeffcott St,3,unit,601000,property sold,MICM,30/07/2016,1.9,3003,2,1,1.0,0,81.0,1996.0,Melbourne,Northern Metropolitan,2230
Williamstown,46 Pasco St,4,house,1400000,property sold,Gunn&Co,3/9/2016,8.0,3016,4,2,1.0,320,160.0,1950.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,54 Twyford St,3,house,1535000,property sold,Greg,3/9/2016,8.0,3016,3,1,1.0,507,186.0,1910.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,2/20 Victoria St,3,unit,890000,property sold,Gunn&Co,3/12/2016,8.0,3016,3,1,3.0,0,111.0,1980.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,43B Cole St,3,house,1800000,vendor bid,Raine,4/3/2017,8.0,3016,3,2,2.0,332,252.0,2006.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,19 Verdon St,4,house,2910000,property sold prior,Greg,4/3/2017,8.0,3016,4,3,0.0,338,196.0,1890.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,56 Verdon St,3,house,2910000,property sold prior,Greg,4/3/2017,8.0,3016,3,3,2.0,515,286.0,1990.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,110 Bayview St,3,house,1200000,property sold,RT,4/6/2016,8.0,3016,3,2,2.0,315,174.0,1990.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,98 Osborne St,3,house,1460000,property sold,Greg,7/5/2016,8.0,3016,3,1,2.0,373,107.0,1970.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,8/99 Verdon St,1,unit,310000,property sold prior,Sweeney,7/5/2016,8.0,3016,1,1,1.0,0,58.0,1968.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,20 Bates Dr,3,house,1200000,property sold,Williams,7/11/2016,8.0,3016,3,2,2.0,348,200.0,1997.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,28 Council La,3,house,1560000,property sold prior,Greg,7/11/2016,8.0,3016,3,2,2.0,310,179.0,2005.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,19 Perry St,3,house,1575000,property sold,Greg,7/11/2016,8.0,3016,3,2,3.0,430,215.0,1996.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,13/8 The Strand,2,townhouse,830000,property sold prior,Greg,7/11/2016,8.0,3016,2,1,1.0,84,110.0,1980.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,17 Yarra St,3,house,1470000,property sold,Jas,8/10/2016,8.0,3016,3,2,1.0,364,93.0,1970.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,33 Hannan St,4,house,2230000,property sold,Greg,10/9/2016,8.0,3016,3,2,2.0,782,212.0,1900.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,22 Bayview St,3,townhouse,1460000,property sold,Greg,10/12/2016,8.0,3016,3,2,2.0,506,180.0,2010.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,112 Crofton Dr,4,house,1330000,property sold,Williams,12/11/2016,8.0,3016,4,3,2.0,217,266.0,2003.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,20 Proctor St,3,house,1010000,property sold,Raine,13/08/2016,8.0,3016,3,2,2.0,418,204.0,1995.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,5/77 Dover Rd,2,unit,513500,property sold,RT,14/05/2016,8.0,3016,2,1,1.0,0,72.0,1980.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,71 Hannan St,4,house,1805000,property sold,Greg,16/04/2016,8.0,3016,3,2,2.0,466,160.0,1930.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,16 Princes St,4,house,1126000,property sold prior,Raine&Horne,16/04/2016,8.0,3016,4,1,1.0,307,150.0,1900.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,21a Station Rd,3,townhouse,935000,property sold prior,Sweeney,16/04/2016,8.0,3016,3,2,1.0,233,194.0,2002.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,4/54 Yarra St,2,unit,375000,property sold prior,Williams,17/09/2016,8.0,3016,2,1,1.0,0,49.0,1970.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,104 Hannan St,4,house,2050000,property sold,Sweeney,22/05/2016,8.0,3016,4,2,2.0,648,285.0,2011.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,33 Cecil St,3,house,1310000,property sold,Sweeney,24/09/2016,8.0,3016,3,2,1.0,185,139.0,1900.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,6/13 Dover Rd,2,unit,491500,property sold,RT,24/09/2016,8.0,3016,2,1,1.0,0,61.0,1970.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,2/4 Lyons St,2,unit,547500,property sold prior,Greg,24/09/2016,8.0,3016,2,1,1.0,0,60.0,1980.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,77 Melbourne Rd,3,house,1210000,property sold,Williams,25/02/2017,8.0,3016,3,1,0.0,249,85.0,1910.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,9/99 Melbourne Rd,2,unit,412000,property sold prior,Williams,25/02/2017,8.0,3016,2,1,1.0,0,65.0,1980.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,50 Thompson St,4,house,1630000,property sold,Greg,25/02/2017,8.0,3016,4,2,2.0,265,197.0,2010.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,118 Hannan St,3,house,1482500,property sold,Sweeney,27/06/2016,8.0,3016,3,2,1.0,506,139.0,1910.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,19 MacLean St,4,house,1300000,property passed in,Sweeney,27/06/2016,8.0,3016,4,2,2.0,369,250.0,1980.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,139 Cecil St,4,house,2255000,property sold,Raine,27/11/2016,8.0,3016,4,1,3.0,765,257.0,1880.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,68 Osborne St,3,house,1710000,property sold prior,RT,27/11/2016,8.0,3016,3,2,1.0,260,170.0,2016.0,Hobsons Bay,Western Metropolitan,6380
Williamstown,11 Sandpiper Pl,4,house,2440000,property sold,Sweeney,27/11/2016,8.0,3016,4,3,3.0,500,278.0,2005.0,Hobsons Bay,Western Metropolitan,6380
Williamstown North,12/29 Champion Rd,2,unit,380000,property passed in,Greg,18/06/2016,8.9,3016,2,1,1.0,0,64.0,1960.0,Hobsons Bay,Western Metropolitan,802
Williamstown North,13/68 Kororoit Creek Rd,2,unit,367500,property sold,Sweeney,24/09/2016,8.9,3016,2,1,1.0,0,61.0,1970.0,Hobsons Bay,Western Metropolitan,802
Williamstown North,18 Inglis St,3,house,1225000,property sold prior,Raine,27/11/2016,8.9,3016,3,1,1.0,311,126.0,1920.0,Hobsons Bay,Western Metropolitan,802
Windsor,207/152 Peel St,2,unit,580000,vendor bid,Jellis,3/9/2016,5.1,3181,2,2,1.0,0,78.0,2012.0,Port Phillip,Southern Metropolitan,4380
Windsor,344 High St,3,house,2302000,property sold,Marshall,4/3/2017,5.1,3181,3,1,4.0,440,144.0,1895.0,Stonnington,Southern Metropolitan,4380
Windsor,1/60 McIlwrick St,2,unit,611000,property sold,Hodges,4/3/2017,5.1,3181,2,1,1.0,598,75.0,1940.0,Stonnington,Southern Metropolitan,4380
Windsor,4/12 Ellesmere Rd,2,unit,800000,property sold,Fletchers,7/5/2016,5.1,3181,2,1,1.0,0,92.0,1930.0,Port Phillip,Southern Metropolitan,4380
Windsor,17/25 Williams Rd,1,unit,275000,vendor bid,Gary,7/5/2016,5.1,3181,1,1,1.0,0,44.0,1970.0,Port Phillip,Southern Metropolitan,4380
Windsor,7b Nathan Pl,3,house,1540000,property sold,Biggin,7/11/2016,5.1,3181,3,2,1.0,138,147.0,2000.0,Stonnington,Southern Metropolitan,4380
Windsor,115 Albert St,3,house,1370000,property sold,Paul,10/9/2016,5.1,3181,3,1,2.0,317,112.0,1900.0,Port Phillip,Southern Metropolitan,4380
Windsor,6/10 Wrexham Rd,1,unit,452000,property sold,Marshall,11/2/2017,5.1,3181,1,1,1.0,0,46.0,1974.0,Stonnington,Southern Metropolitan,4380
Windsor,7/8 The Avenue,1,unit,501000,property passed in,Noel,16/07/2016,5.1,3181,1,1,1.0,0,51.0,2005.0,Port Phillip,Southern Metropolitan,4380
Windsor,1/43 Williams Rd,2,unit,380000,vendor bid,hockingstuart,16/07/2016,5.1,3181,2,1,1.0,0,71.0,1970.0,Port Phillip,Southern Metropolitan,4380
Windsor,3/11 Lincoln Pl,2,house,1177000,property passed in,Marshall,18/03/2017,5.1,3181,2,2,2.0,521,122.0,2000.0,Stonnington,Southern Metropolitan,4380
Windsor,10/27 Lewisham Rd,2,unit,600000,property sold,Biggin,18/06/2016,5.1,3181,2,1,1.0,0,83.0,1970.0,Port Phillip,Southern Metropolitan,4380
Windsor,50 Andrew St,2,house,1500000,property sold,Jellis,19/11/2016,5.1,3181,2,1,2.0,0,96.0,1928.0,Stonnington,Southern Metropolitan,4380
Windsor,1/300 High St,3,unit,830000,property sold,hockingstuart,19/11/2016,5.1,3181,3,2,2.0,0,112.0,2000.0,Stonnington,Southern Metropolitan,4380
Windsor,46/174 Peel St,2,unit,1200000,property sold prior,Jellis,19/11/2016,5.1,3181,2,2,1.0,0,111.0,2007.0,Port Phillip,Southern Metropolitan,4380
Windsor,3/45 Williams Rd,2,unit,600000,property sold prior,hockingstuart,24/09/2016,5.1,3181,2,1,1.0,1452,96.0,1970.0,Stonnington,Southern Metropolitan,4380
Windsor,8/14 Newry St,2,unit,474000,property sold,Beller,28/08/2016,5.1,3181,2,1,1.0,0,66.0,1985.0,Port Phillip,Southern Metropolitan,4380
Windsor,31 Raleigh St,2,house,1350000,property sold,Jellis,28/08/2016,5.1,3181,2,1,1.0,157,101.0,1900.0,Port Phillip,Southern Metropolitan,4380
Windsor,77 Raleigh St,3,house,1910000,property sold,Marshall,28/08/2016,5.1,3181,3,3,1.0,143,89.0,1890.0,Stonnington,Southern Metropolitan,4380
Yallambie,8 Ovata Cl,4,house,915000,property sold,Barry,4/3/2017,15.0,3085,4,3,1.0,531,237.0,1990.0,Banyule,Northern Metropolitan,1369
Yallambie,70 Tarcoola Dr,3,house,810000,property sold,Buckingham,10/12/2016,15.0,3085,3,2,2.0,568,173.0,1975.0,Banyule,Northern Metropolitan,1369
Yallambie,267 Yallambie Rd,3,house,753000,property sold,Barry,11/2/2017,15.0,3085,3,2,1.0,536,154.0,1975.0,Banyule,Northern Metropolitan,1369
Yallambie,340 Yallambie Rd,3,house,602500,property sold,Ray,13/08/2016,15.0,3085,3,2,2.0,586,140.0,1970.0,Banyule,Northern Metropolitan,1369
Yallambie,4 Coleen St,3,house,742000,property sold,Barry,15/10/2016,15.0,3085,3,1,1.0,614,117.0,1978.0,Banyule,Northern Metropolitan,1369
Yallambie,36 Longacres Rd,4,house,953000,property sold,Fletchers,15/10/2016,15.0,3085,4,2,2.0,551,150.0,1997.0,Banyule,Northern Metropolitan,1369
Yallambie,2 Debra Ct,3,house,650000,property sold,hockingstuart,17/09/2016,15.0,3085,3,1,1.0,706,129.0,1970.0,Banyule,Northern Metropolitan,1369
Yallambie,4 Melliodora Pl,3,house,731000,property sold,hockingstuart,18/06/2016,15.0,3085,3,2,2.0,566,156.0,1991.0,Banyule,Northern Metropolitan,1369
Yallambie,5 Crew St,3,house,710000,property sold,Miles,19/11/2016,15.0,3085,3,1,1.0,616,115.0,1960.0,Banyule,Northern Metropolitan,1369
Yallambie,27 Ovata Cl,3,house,936000,property sold,Buckingham,26/07/2016,15.0,3085,3,2,2.0,587,232.0,1994.0,Banyule,Northern Metropolitan,1369
Yallambie,5 Amanda Ct,3,house,721000,property sold,Barry,28/08/2016,15.0,3085,3,1,1.0,687,122.0,1978.0,Banyule,Northern Metropolitan,1369
Yarraville,13 Benbow St,3,house,1000000,property sold,Jas,3/9/2016,7.0,3013,3,2,1.0,448,147.0,1940.0,Maribyrnong,Western Metropolitan,6543
Yarraville,6 Sanderson St,2,house,890000,property sold prior,Village,3/9/2016,7.0,3013,3,1,2.0,471,103.0,1950.0,Maribyrnong,Western Metropolitan,6543
Yarraville,83 Tarrengower St,3,house,1165000,property sold,Village,3/9/2016,7.0,3013,3,1,0.0,191,105.0,1910.0,Maribyrnong,Western Metropolitan,6543
Yarraville,4 Finlay St,4,house,1550000,property sold,Village,3/12/2016,7.0,3013,4,2,2.0,427,233.0,2010.0,Maribyrnong,Western Metropolitan,6543
Yarraville,7/87 Gamon St,3,house,770000,vendor bid,Jas,3/12/2016,7.0,3013,3,1,2.0,323,139.0,1960.0,Maribyrnong,Western Metropolitan,6543
Yarraville,160 Hyde St,3,house,871000,property sold,Jas,3/12/2016,7.0,3013,3,2,2.0,428,100.0,1965.0,Maribyrnong,Western Metropolitan,6543
Yarraville,1/194 Hyde St,3,house,780000,property sold,Village,3/12/2016,7.0,3013,3,2,2.0,213,120.0,2004.0,Maribyrnong,Western Metropolitan,6543
Yarraville,3/27 Stephen St,2,townhouse,650000,vendor bid,Jas,3/12/2016,7.0,3013,2,1,1.0,0,2.0,1980.0,Maribyrnong,Western Metropolitan,6543
